playerName,seasonStartYear, salary 
Tom Garrick,1991,"200,000.00"
Tom Hammonds,1991,"825,000.00"
Tom Tolbert,1991,"506,000.00"
Tony Brown,1991,"130,000.00"
Tony Campbell,1991,"1,183,000.00"
Tony Massenburg,1991,"200,000.00"
Tony Smith,1991,"400,000.00"
Travis Mays,1991,"1,000,000.00"
Tree Rollins,1991,"375,000.00"
Trent Tucker,1991,"813,000.00"
Tyrone Corbin,1991,"922,000.00"
Tyrone Hill,1991,"1,200,000.00"
Vern Fleming,1991,"760,000.00"
Vernon Maxwell,1991,"325,000.00"
Victor Alexander,1991,"750,000.00"
Vincent Askew,1991,"135,000.00"
Vinnie Johnson,1991,"1,580,000.00"
Vlade Divac,1991,"942,000.00"
Walter Davis,1991,"1,215,000.00"
Walter Palmer,1991,"275,000.00"
Wayman Tisdale,1991,"2,333,000.00"
Wayne Cooper,1991,"1,200,000.00"
Will Perdue,1991,"500,000.00"
William Bedford,1991,"900,000.00"
Willie Anderson,1991,"775,000.00"
Willie Burton,1991,"1,402,000.00"
Winston Bennett,1991,"525,000.00"
Winston Garland,1991,"450,000.00"
Xavier McDaniel,1991,"1,625,000.00"
A.C. Green,1992,"1,750,000.00"
A.J. English,1992,"406,000.00"
A.J. Wynder,1992,"140,000.00"
Adam Keefe,1992,"1,000,000.00"
Alaa Abdelnaby,1992,"500,000.00"
Alec Kessler,1992,"762,000.00"
Alex Blackwell,1992,"140,000.00"
Alex Stivrins,1992,"140,000.00"
Alonzo Mourning,1992,"2,400,000.00"
Alton Lister,1992,"1,283,000.00"
Alvin Robertson,1992,"1,283,000.00"
Andre Turner,1992,"140,000.00"
Andrew Lang,1992,"1,040,000.00"
Anthony Avent,1992,"500,000.00"
Anthony Bonner,1992,"763,000.00"
Anthony Bowie,1992,"900,000.00"
Anthony Cook,1992,"570,000.00"
Anthony Mason,1992,"273,000.00"
Anthony Peeler,1992,"700,000.00"
Anthony Pullard,1992,"140,000.00"
Antoine Carr,1992,"1,233,000.00"
Armen Gilliam,1992,"2,300,000.00"
Avery Johnson,1992,"140,000.00"
Bart Kofoed,1992,"140,000.00"
Benoit Benjamin,1992,"3,175,000.00"
Bernard King,1992,"2,500,000.00"
Bill Cartwright,1992,"2,200,000.00"
Bill Laimbeer,1992,"1,319,000.00"
Billy Owens,1992,"1,962,000.00"
Bimbo Coles,1992,"650,000.00"
Bison Dele,1992,"1,011,000.00"
BJ Armstrong,1992,"540,000.00"
Blair Rasmussen,1992,"1,988,000.00"
Blue Edwards,1992,"475,000.00"
Bo Kimble,1992,"865,000.00"
Bob Hansen,1992,"600,000.00"
Bob McCann,1992,"225,000.00"
Bobby Phills,1992,"250,000.00"
Brad Daugherty,1992,"2,923,000.00"
Brad Lohaus,1992,"583,000.00"
Brad Sellers,1992,"700,000.00"
Brent Price,1992,"283,000.00"
Brian Howard,1992,"200,000.00"
Brian Oliver,1992,"456,000.00"
Brian Shaw,1992,"1,413,000.00"
Bryant Stith,1992,"850,000.00"
Buck Johnson,1992,"550,000.00"
Buck Williams,1992,"1,850,000.00"
Byron Houston,1992,"500,000.00"
Byron Scott,1992,"1,100,000.00"
Carl Herrera,1992,"800,000.00"
Cedric Ceballos,1992,"350,000.00"
Charles Barkley,1992,"2,420,000.00"
Charles Jones,1992,"875,000.00"
Charles Oakley,1992,"1,050,000.00"
Charles Shackleford,1992,"1,720,000.00"
Charles Smith,1992,"1,250,000.00"
Chris Corchiani,1992,"300,000.00"
Chris Dudley,1992,"1,200,000.00"
Chris Gatling,1992,"910,000.00"
Chris Morris,1992,"1,510,000.00"
Chris Mullin,1992,"2,844,000.00"
Chris Smith,1992,"200,000.00"
Christian Laettner,1992,"2,100,000.00"
Chuck Person,1992,"2,156,000.00"
Chucky Brown,1992,"140,000.00"
Clarence Weatherspoon,1992,"800,000.00"
Cliff Robinson,1992,"1,805,000.00"
Clyde Drexler,1992,"1,378,000.00"
Corey Crowder,1992,"250,000.00"
Corey Gaines,1992,"13,000.00"
Corey Williams,1992,"200,000.00"
Craig Ehlo,1992,"1,075,000.00"
Craig Hodges,1992,"400,000.00"
Curtis Blair,1992,"25,000.00"
Dale Davis,1992,"559,000.00"
Dale Ellis,1992,"1,000,000.00"
Dan Majerle,1992,"735,000.00"
Dan O'Sullivan,1992,"140,000.00"
Dana Barros,1992,"500,000.00"
Danny Ainge,1992,"1,330,000.00"
Danny Ferry,1992,"3,143,000.00"
Danny Manning,1992,"2,600,000.00"
Danny Schayes,1992,"1,600,000.00"
Darrell Walker,1992,"735,000.00"
Dave Jamerson,1992,"1,034,000.00"
Dave Johnson,1992,"500,000.00"
David Benoit,1992,"300,000.00"
David Robinson,1992,"5,720,000.00"
David Wingate,1992,"129,000.00"
David Wood,1992,"375,000.00"
Dee Brown,1992,"865,000.00"
Dell Curry,1992,"750,000.00"
Dennis Rodman,1992,"2,350,000.00"
Dennis Scott,1992,"2,400,000.00"
Derek Harper,1992,"2,069,000.00"
Derrick Coleman,1992,"2,870,000.00"
Derrick McKey,1992,"1,162,000.00"
Detlef Schrempf,1992,"1,393,000.00"
Dexter Cambridge,1992,"150,000.00"
Dikembe Mutombo,1992,"2,400,000.00"
Dino Radja,1992,"711,000.00"
Doc Rivers,1992,"895,000.00"
Dominique Wilkins,1992,"3,500,000.00"
Don MacLean,1992,"463,000.00"
Donald Hodge,1992,"650,000.00"
Donald Royal,1992,"140,000.00"
Doug Lee,1992,"125,000.00"
Doug Overton,1992,"140,000.00"
Doug Smith,1992,"1,845,000.00"
Doug West,1992,"1,275,000.00"
Drazen Petrovic,1992,"1,615,000.00"
Duane Causwell,1992,"950,000.00"
Duane Cooper,1992,"140,000.00"
Duane Ferrell,1992,"825,000.00"
Dwayne Schintzius,1992,"140,000.00"
Ed Nealy,1992,"800,000.00"
Ed Pinckney,1992,"1,150,000.00"
Eddie Johnson,1992,"1,100,000.00"
Eddie Lee Wilkins,1992,"500,000.00"
Elden Campbell,1992,"575,000.00"
Elmore Spencer,1992,"438,000.00"
Eric Anderson,1992,"140,000.00"
Eric Murdock,1992,"700,000.00"
Fat Lever,1992,"1,802,000.00"
Felton Spencer,1992,"1,610,000.00"
Frank Brickowski,1992,"1,800,000.00"
Frank Johnson,1992,"140,000.00"
Fred Roberts,1992,"866,000.00"
Gary Grant,1992,"1,128,000.00"
Gary Payton,1992,"2,183,000.00"
Gary Plummer,1992,"140,000.00"
George McCloud,1992,"1,040,000.00"
Gerald Glass,1992,"903,000.00"
Gerald Paddio,1992,"190,000.00"
Gerald Wilkins,1992,"500,000.00"
Glen Rice,1992,"1,552,000.00"
Grant Long,1992,"1,258,000.00"
Greg Anthony,1992,"1,067,000.00"
Greg Dreiling,1992,"650,000.00"
Greg Foster,1992,"439,000.00"
Greg Grant,1992,"270,000.00"
Greg Kite,1992,"775,000.00"
Gundars Vetra,1992,"275,000.00"
Hakeem Olajuwon,1992,"3,170,000.00"
Harold Miner,1992,"912,000.00"
Harvey Grant,1992,"1,625,000.00"
Henry James,1992,"477,000.00"
Herb Williams,1992,"430,000.00"
Hersey Hawkins,1992,"2,400,000.00"
Horace Grant,1992,"1,900,000.00"
Hot Rod Williams,1992,"3,786,000.00"
Hubert Davis,1992,"588,000.00"
Isaac Austin,1992,"400,000.00"
Isaiah Morris,1992,"140,000.00"
Isiah Thomas,1992,"2,272,000.00"
J.R. Reid,1992,"1,250,000.00"
Jack Haley,1992,"390,000.00"
James Edwards,1992,"1,250,000.00"
James Worthy,1992,"1,850,000.00"
Jaren Jackson Jr,1992,"140,000.00"
Jay Guidinger,1992,"140,000.00"
Jay Humphries,1992,"1,800,000.00"
Jayson Williams,1992,"800,000.00"
Jeff Grayer,1992,"550,000.00"
Jeff Hornacek,1992,"1,646,000.00"
Jeff Malone,1992,"1,980,000.00"
Jeff Sanders,1992,"250,000.00"
Jeff Turner,1992,"700,000.00"
Jerome Kersey,1992,"2,655,000.00"
Jerome Lane,1992,"225,000.00"
Jerrod Mustaf,1992,"904,000.00"
Jerry Reynolds,1992,"910,000.00"
Jim Les,1992,"413,000.00"
Jim Petersen,1992,"1,221,000.00"
Joe Dumars,1992,"1,339,000.00"
Joe Kleine,1992,"1,150,000.00"
Joe Wolf,1992,"29,000.00"
John Bagley,1992,"550,000.00"
John Battle,1992,"910,000.00"
John Crotty,1992,"140,000.00"
John Paxson,1992,"1,200,000.00"
John Salley,1992,"2,002,000.00"
John Shasky,1992,"150,000.00"
John Starks,1992,"600,000.00"
John Stockton,1992,"2,200,000.00"
John Williams,1992,"800,000.00"
Johnny Dawkins,1992,"1,900,000.00"
Johnny Newman,1992,"1,175,000.00"
Jon Barry,1992,"500,000.00"
Jon Koncak,1992,"2,450,000.00"
Jud Buechler,1992,"375,000.00"
Karl Malone,1992,"2,854,000.00"
Keith Askins,1992,"250,000.00"
Keith Jennings,1992,"140,000.00"
Keith Owens,1992,"250,000.00"
Ken Norman,1992,"1,275,000.00"
Kendall Gill,1992,"1,908,000.00"
Kennard Winchester,1992,"140,000.00"
Kenny Anderson,1992,"2,376,000.00"
Kenny Battle,1992,"140,000.00"
Kenny Gattison,1992,"598,000.00"
Kenny Payne,1992,"500,000.00"
Kenny Smith,1992,"1,983,000.00"
Kenny Williams,1992,"325,000.00"
Kevin Brooks,1992,"800,000.00"
Kevin Duckworth,1992,"2,213,000.00"
Kevin Edwards,1992,"750,000.00"
Kevin Gamble,1992,"1,200,000.00"
Kevin Johnson,1992,"1,850,000.00"
Kevin Lynch,1992,"250,000.00"
Kevin McHale,1992,"3,500,000.00"
Kevin Pritchard,1992,"158,000.00"
Kevin Willis,1992,"2,425,000.00"
Kiki Vandeweghe,1992,"140,000.00"
Kurt Rambis,1992,"1,100,000.00"
LaBradford Smith,1992,"760,000.00"
Lance Blanks,1992,"490,000.00"
LaPhonso Ellis,1992,"1,900,000.00"
Larry Bird,1992,"2,300,000.00"
Larry Johnson,1992,"2,540,000.00"
Larry Krystkowiak,1992,"605,000.00"
Larry Nance,1992,"2,775,000.00"
Larry Smith,1992,"500,000.00"
Larry Stewart,1992,"500,000.00"
LaSalle Thompson,1992,"2,000,000.00"
Latrell Sprewell,1992,"550,000.00"
Ledell Eackles,1992,"780,000.00"
Lee Mayberry,1992,"520,000.00"
Les Jepsen,1992,"504,000.00"
Lester Conner,1992,"890,000.00"
Lionel Simmons,1992,"1,464,000.00"
Litterial Green,1992,"140,000.00"
Lloyd Daniels,1992,"140,000.00"
Lorenzo Williams,1992,"7,000.00"
Loy Vaught,1992,"1,100,000.00"
Luc Longley,1992,"1,590,000.00"
Magic Johnson,1992,"2,500,000.00"
Mahmoud Abdul-Rauf,1992,"2,358,000.00"
Malik Sealy,1992,"790,000.00"
Manute Bol,1992,"1,650,000.00"
Marcus Liberty,1992,"360,000.00"
Marcus Webb,1992,"140,000.00"
Mario Elie,1992,"608,000.00"
Mark Acres,1992,"250,000.00"
Mark Aguirre,1992,"1,351,000.00"
Mark Bryant,1992,"1,100,000.00"
Mark Eaton,1992,"1,333,000.00"
Mark Jackson,1992,"1,790,000.00"
Mark Macon,1992,"1,228,000.00"
Mark Price,1992,"1,690,000.00"
Mark Randall,1992,"250,000.00"
Mark West,1992,"1,000,000.00"
Marlon Maxey,1992,"325,000.00"
Marty Conlon,1992,"200,000.00"
Matt Bullard,1992,"500,000.00"
Matt Geiger,1992,"140,000.00"
Matt Othick,1992,"13,000.00"
Maurice Cheeks,1992,"600,000.00"
Michael Adams,1992,"1,309,000.00"
Michael Cage,1992,"1,390,000.00"
Michael Jordan,1992,"4,000,000.00"
Michael Smith,1992,"650,000.00"
Micheal Williams,1992,"1,775,000.00"
Mike Brown,1992,"1,275,000.00"
Mike Gminski,1992,"1,415,000.00"
Mike Iuzzolino,1992,"241,000.00"
Mike Sanders,1992,"2,010,000.00"
Mitch Richmond,1992,"1,036,000.00"
Mitchell Wiggins,1992,"335,000.00"
Mookie Blaylock,1992,"660,000.00"
Morlon Wiley,1992,"250,000.00"
Moses Malone,1992,"2,230,000.00"
Muggsy Bogues,1992,"700,000.00"
Nate McMillan,1992,"750,000.00"
Negele Knight,1992,"469,000.00"
Nick Anderson,1992,"800,000.00"
Olden Polynice,1992,"850,000.00"
Oliver Miller,1992,"517,000.00"
Orlando Woolridge,1992,"1,108,000.00"
Otis Thorpe,1992,"2,102,000.00"
Patrick Ewing,1992,"3,300,000.00"
Paul Graham,1992,"500,000.00"
Pervis Ellison,1992,"2,300,000.00"
Pete Chilcutt,1992,"630,000.00"
Pooh Richardson,1992,"800,000.00"
Radisav Curcic,1992,"140,000.00"
Rafael Addison,1992,"522,000.00"
Ralph Sampson,1992,"2,685,000.00"
Randy Brown,1992,"250,000.00"
Randy White,1992,"930,000.00"
Randy Wittman,1992,"300,000.00"
Randy Woods,1992,"500,000.00"
Reggie Fox,1992,"11,000.00"
Reggie Lewis,1992,"3,320,000.00"
Reggie Miller,1992,"3,211,000.00"
Reggie Smith,1992,"275,000.00"
Reggie Williams,1992,"985,000.00"
Rex Chapman,1992,"2,004,000.00"
Rich King,1992,"600,000.00"
Richard Dumas,1992,"140,000.00"
Rick Fox,1992,"650,000.00"
Rick Mahorn,1992,"500,000.00"
Ricky Blanton,1992,"8,000.00"
Ricky Pierce,1992,"2,000,000.00"
Rik Smits,1992,"2,000,000.00"
Robert Horry,1992,"997,000.00"
Robert Pack,1992,"250,000.00"
Robert Parish,1992,"3,513,000.00"
Robert Werdann,1992,"145,000.00"
Rod Strickland,1992,"1,200,000.00"
Rodney McCray,1992,"1,075,000.00"
Rolando Blackman,1992,"1,500,000.00"
Ron Anderson,1992,"950,000.00"
Ron Grandison,1992,"15,000.00"
Ron Harper,1992,"2,220,000.00"
Rony Seikaly,1992,"2,382,000.00"
Rory Sparrow,1992,"140,000.00"
Roy Hinson,1992,"1,250,000.00"
Roy Tarpley,1992,"80,000.00"
Rumeal Robinson,1992,"1,225,000.00"
Sam Bowie,1992,"2,600,000.00"
Sam Mack,1992,"140,000.00"
Sam Mitchell,1992,"575,000.00"
Sam Perkins,1992,"3,047,000.00"
Sam Vincent,1992,"1,510,000.00"
Sarunas Marciulionis,1992,"1,500,000.00"
Scott Brooks,1992,"500,000.00"
Scott Hastings,1992,"600,000.00"
Scott Skiles,1992,"1,348,000.00"
Scott Williams,1992,"613,000.00"
Scottie Pippen,1992,"3,425,000.00"
Sean Elliott,1992,"1,802,000.00"
Sean Green,1992,"355,000.00"
Sean Higgins,1992,"250,000.00"
Sean Rooks,1992,"375,000.00"
Sedale Threatt,1992,"796,000.00"
Shaquille O'Neal,1992,"3,000,000.00"
Shawn Kemp,1992,"650,000.00"
Sherman Douglas,1992,"1,869,000.00"
Sidney Green,1992,"1,288,000.00"
Sleepy Floyd,1992,"1,700,000.00"
Spud Webb,1992,"1,317,000.00"
Stacey Augmon,1992,"1,138,000.00"
Stacey King,1992,"1,400,000.00"
Stan Kimbrough,1992,"133,000.00"
Stanley Roberts,1992,"1,900,000.00"
Stephen Howard,1992,"140,000.00"
Steve Bardo,1992,"150,000.00"
Steve Kerr,1992,"550,000.00"
Steve Scheffler,1992,"140,000.00"
Steve Smith,1992,"2,252,000.00"
Stojko Vrankovic,1992,"831,000.00"
Tate George,1992,"551,000.00"
Terrell Brandon,1992,"682,000.00"
Terry Catledge,1992,"1,086,000.00"
Terry Cummings,1992,"2,407,000.00"
Terry Davis,1992,"1,537,000.00"
Terry Mills,1992,"1,337,000.00"
Terry Porter,1992,"2,200,000.00"
Thurl Bailey,1992,"1,000,000.00"
Tim Hardaway,1992,"690,000.00"
Tim Kempton,1992,"500,000.00"
Tim Legler,1992,"140,000.00"
Tim McCormick,1992,"660,000.00"
Tim Perry,1992,"900,000.00"
Tito Horford,1992,"7,000.00"
Tod Murphy,1992,"500,000.00"
Todd Day,1992,"1,325,000.00"
Todd Lichti,1992,"565,180.00"
Tom Chambers,1992,"1,885,000.00"
Tom Gugliotta,1992,"1,250,000.00"
Tom Hammonds,1992,"850,000.00"
Tom Tolbert,1992,"606,000.00"
Tony Bennett,1992,"140,000.00"
Tony Campbell,1992,"1,383,000.00"
Tony Smith,1992,"450,000.00"
Tracy Moore,1992,"250,000.00"
Tracy Murray,1992,"725,000.00"
Travis Mays,1992,"1,200,000.00"
Tree Rollins,1992,"500,000.00"
Trent Tucker,1992,"350,000.00"
Tyrone Corbin,1992,"1,100,000.00"
Tyrone Hill,1992,"1,400,000.00"
Vern Fleming,1992,"1,360,000.00"
Vernon Maxwell,1992,"1,542,000.00"
Victor Alexander,1992,"942,000.00"
Vincent Askew,1992,"180,000.00"
Vinnie Johnson,1992,"210,000.00"
Vinny Del Negro,1992,"920,000.00"
Vlade Divac,1992,"3,633,000.00"
Walt Williams,1992,"1,275,000.00"
Walter Bond,1992,"150,000.00"
Walter Palmer,1992,"140,000.00"
Wayman Tisdale,1992,"2,333,000.00"
Will Perdue,1992,"625,000.00"
William Bedford,1992,"925,000.00"
Willie Anderson,1992,"2,075,000.00"
Willie Burton,1992,"802,000.00"
Winston Garland,1992,"759,000.00"
Xavier McDaniel,1992,"1,869,000.00"
A.C. Green,1993,"1,885,000.00"
A.J. English,1993,"300,000.00"
Acie Earl,1993,"650,000.00"
Adam Keefe,1993,"1,200,000.00"
Alaa Abdelnaby,1993,"805,000.00"
Alec Kessler,1993,"922,000.00"
Allan Houston,1993,"736,000.00"
Alonzo Mourning,1993,"3,120,000.00"
Alvin Robertson,1993,"1,408,000.00"
Andre Spencer,1993,"250,000.00"
Andrew Lang,1993,"1,228,000.00"
Anfernee Hardaway,1993,"1,244,000.00"
Anthony Avent,1993,"650,000.00"
Anthony Bonner,1993,"650,000.00"
Anthony Bowie,1993,"900,000.00"
Anthony Cook,1993,"650,000.00"
Anthony Mason,1993,"1,100,000.00"
Anthony Peeler,1993,"910,000.00"
Antoine Carr,1993,"1,353,000.00"
Antonio Davis,1993,"565,000.00"
Antonio Harvey,1993,"150,000.00"
Armen Gilliam,1993,"1,200,000.00"
Avery Johnson,1993,"300,000.00"
Benoit Benjamin,1993,"3,575,000.00"
Bill Cartwright,1993,"2,400,000.00"
Bill Laimbeer,1993,"1,300,000.00"
Bill Wennington,1993,"150,000.00"
Billy Owens,1993,"2,414,000.00"
Bimbo Coles,1993,"802,000.00"
Bison Dele,1993,"1,244,000.00"
BJ Armstrong,1993,"620,000.00"
Blair Rasmussen,1993,"2,457,000.00"
Blue Edwards,1993,"1,500,000.00"
Bo Kimble,1993,"1,150,000.00"
Bobby Hurley,1993,"1,616,000.00"
Bobby Phills,1993,"313,000.00"
Brad Daugherty,1993,"3,541,000.00"
Brad Lohaus,1993,"958,000.00"
Brent Price,1993,"283,000.00"
Brian Davis,1993,"150,000.00"
Brian Oliver,1993,"456,000.00"
Brian Shaw,1993,"1,513,000.00"
Bryant Stith,1993,"1,100,000.00"
Bryon Russell,1993,"150,000.00"
Buck Johnson,1993,"715,000.00"
Buck Williams,1993,"5,050,000.00"
Byron Houston,1993,"600,000.00"
Byron Scott,1993,"650,000.00"
Calbert Cheaney,1993,"2,000,000.00"
Carl Herrera,1993,"1,000,000.00"
Cedric Ceballos,1993,"2,000,000.00"
Charles Barkley,1993,"3,250,000.00"
Charles Oakley,1993,"1,950,000.00"
Charles Smith,1993,"2,557,000.00"
Chris Corchiani,1993,"150,000.00"
Chris Dudley,1993,"790,000.00"
Chris Gatling,1993,"1,120,000.00"
Chris Mills,1993,"650,000.00"
Chris Morris,1993,"1,785,000.00"
Chris Mullin,1993,"2,844,000.00"
Chris Smith,1993,"270,000.00"
Chris Webber,1993,"1,600,000.00"
Chris Whitney,1993,"150,000.00"
Christian Laettner,1993,"2,730,000.00"
Chuck Person,1993,"2,156,000.00"
Clarence Weatherspoon,1993,"1,040,000.00"
Clifford Robinson,1993,"2,336,000.00"
Clyde Drexler,1993,"1,578,000.00"
Corie Blount,1993,"620,000.00"
Craig Ehlo,1993,"1,200,000.00"
Dale Davis,1993,"688,000.00"
Dale Ellis,1993,"1,300,000.00"
Dan Majerle,1993,"2,975,000.00"
Dana Barros,1993,"750,000.00"
Danny Ainge,1993,"1,690,000.00"
Danny Ferry,1993,"3,543,000.00"
Danny Manning,1993,"3,250,000.00"
Danny Schayes,1993,"1,750,000.00"
Darnell Mee,1993,"150,000.00"
Darren Morningstar,1993,"43,000.00"
Dave Jamerson,1993,"780,000.00"
Dave Johnson,1993,"650,000.00"
David Benoit,1993,"810,000.00"
David Robinson,1993,"5,740,000.00"
David Wesley,1993,"150,000.00"
David Wingate,1993,"570,000.00"
David Wood,1993,"488,000.00"
Dee Brown,1993,"1,025,000.00"
Dell Curry,1993,"1,040,000.00"
Dennis Rodman,1993,"2,450,000.00"
Dennis Scott,1993,"2,820,000.00"
Derek Harper,1993,"1,927,000.00"
Derek Strong,1993,"420,000.00"
Derrick Coleman,1993,"3,440,000.00"
Derrick McKey,1993,"1,262,000.00"
Detlef Schrempf,1993,"1,308,000.00"
Dikembe Mutombo,1993,"3,000,000.00"
Dino Radja,1993,"1,650,000.00"
Doc Rivers,1993,"1,110,000.00"
Dominique Wilkins,1993,"3,500,000.00"
Don MacLean,1993,"601,000.00"
Donald Hodge,1993,"845,000.00"
Donald Royal,1993,"890,000.00"
Doug Christie,1993,"1,445,000.00"
Doug Edwards,1993,"650,000.00"
Doug Overton,1993,"500,000.00"
Doug Smith,1993,"1,650,000.00"
Doug West,1993,"1,275,000.00"
Duane Causwell,1993,"1,260,000.00"
Duane Cooper,1993,"150,000.00"
Duane Ferrell,1993,"1,025,000.00"
Dwayne Schintzius,1993,"921,000.00"
Ed Pinckney,1993,"1,470,000.00"
Eddie Johnson,1993,"1,150,000.00"
Eddie Lee Wilkins,1993,"100,000.00"
Elden Campbell,1993,"1,700,000.00"
Elliot Perry,1993,"150,000.00"
Elmore Spencer,1993,"569,000.00"
Ennis Whatley,1993,"150,000.00"
Eric Anderson,1993,"250,000.00"
Eric Leckner,1993,"300,000.00"
Eric Murdock,1993,"800,000.00"
Eric Riley,1993,"150,000.00"
Ervin Johnson,1993,"617,000.00"
Evers Burns,1993,"1,616,000.00"
Fat Lever,1993,"2,203,000.00"
Felton Spencer,1993,"1,581,000.00"
Frank Brickowski,1993,"1,850,000.00"
Frank Johnson,1993,"500,000.00"
Gary Grant,1993,"1,128,000.00"
Gary Payton,1993,"2,383,000.00"
George Lynch,1993,"1,100,000.00"
Gerald Madkins,1993,"475,000.00"
Gerald Wilkins,1993,"2,278,000.00"
Gheorghe Muresan,1993,"500,000.00"
Glen Rice,1993,"2,002,000.00"
Grant Long,1993,"1,410,000.00"
Greg Anderson,1993,"650,000.00"
Greg Anthony,1993,"1,269,000.00"
Greg Dreiling,1993,"300,000.00"
Greg Foster,1993,"250,000.00"
Greg Graham,1993,"700,000.00"
Greg Kite,1993,"985,000.00"
Gundars Vetra,1993,"300,000.00"
Hakeem Olajuwon,1993,"3,170,000.00"
Harold Miner,1993,"1,186,000.00"
Harvey Grant,1993,"2,429,000.00"
Haywoode Workman,1993,"320,000.00"
Henry James,1993,"150,000.00"
Herb Williams,1993,"1,600,000.00"
Hersey Hawkins,1993,"2,400,000.00"
Horace Grant,1993,"1,950,000.00"
Hubert Davis,1993,"764,000.00"
Isaac Austin,1993,"450,000.00"
Isaiah Rider,1993,"2,000,000.00"
Isiah Thomas,1993,"2,520,000.00"
J.R. Reid,1993,"1,818,000.00"
Jack Haley,1993,"390,000.00"
Jamal Mashburn,1993,"2,033,000.00"
James Edwards,1993,"1,300,000.00"
James Robinson,1993,"650,000.00"
James Worthy,1993,"1,800,000.00"
Jay Guidinger,1993,"250,000.00"
Jay Humphries,1993,"1,800,000.00"
Jayson Williams,1993,"950,000.00"
Jeff Grayer,1993,"715,000.00"
Jeff Hornacek,1993,"1,946,000.00"
Jeff Malone,1993,"2,380,000.00"
Jerome Kersey,1993,"2,940,000.00"
Jerrod Mustaf,1993,"1,073,000.00"
Jerry Reynolds,1993,"1,288,000.00"
Jim Jackson,1993,"2,000,000.00"
Jim Les,1993,"363,000.00"
Jim Petersen,1993,"1,521,000.00"
Joe Courtney,1993,"150,000.00"
Joe Dumars,1993,"1,280,000.00"
Joe Kleine,1993,"650,000.00"
John Bagley,1993,"600,000.00"
John Battle,1993,"1,120,000.00"
John Crotty,1993,"200,000.00"
John Paxson,1993,"800,000.00"
John Salley,1993,"2,452,000.00"
John Starks,1993,"1,112,000.00"
John Stockton,1993,"2,400,000.00"
John Williams,1993,"4,886,000.00"
Johnny Dawkins,1993,"2,100,000.00"
Johnny Newman,1993,"1,435,000.00"
Jon Barry,1993,"650,000.00"
Jon Koncak,1993,"2,900,000.00"
Josh Grant,1993,"150,000.00"
Jud Buechler,1993,"375,000.00"
Karl Malone,1993,"3,081,000.00"
Keith Askins,1993,"313,000.00"
Keith Jennings,1993,"250,000.00"
Ken Norman,1993,"2,785,000.00"
Kendall Gill,1993,"2,000,000.00"
Kenny Anderson,1993,"2,925,000.00"
Kenny Gattison,1993,"1,250,000.00"
Kenny Smith,1993,"2,150,000.00"
Kenny Walker,1993,"400,000.00"
Kenny Williams,1993,"375,000.00"
Kevin Brooks,1993,"975,000.00"
Kevin Duckworth,1993,"2,313,000.00"
Kevin Edwards,1993,"1,200,000.00"
Kevin Gamble,1993,"1,100,000.00"
Kevin Johnson,1993,"2,300,000.00"
Kevin Lynch,1993,"325,000.00"
Kevin Thompson,1993,"150,000.00"
Kevin Willis,1993,"2,625,000.00"
Kiki Vandeweghe,1993,"150,000.00"
Kurt Rambis,1993,"580,000.00"
LaBradford Smith,1993,"940,000.00"
LaPhonso Ellis,1993,"2,350,000.00"
Larry Johnson,1993,"3,125,000.00"
Larry Krystkowiak,1993,"644,000.00"
Larry Nance,1993,"2,840,000.00"
Larry Stewart,1993,"600,000.00"
LaSalle Thompson,1993,"2,000,000.00"
Latrell Sprewell,1993,"700,000.00"
